1843,1
91,4
1445,1
377,2
237,3
2150,2
2884,2
2904,3
4628,1
4392,2
2211,1
4642,1
151,2
6104,1
5390,1
3728,1
1880,3
564,4
3995,1
3006,1
1738,2
2147,1
1143,1
2231,1
2982,2
6386,1
1410,4
104,7
804,3
2816,2
1691,1
4247,1
63,6
7221,1
3818,1
3114,1
2728,3
4158,4
490,5
728,7
40,8
4440,3
1162,2
4255,1
5964,1
4968,3
1083,1
936,9
5481,2
3608,1
3660,3
16,6
355,1
767,1
2680,1
4669,2
589,2
3348,3
5518,1
175,5
236,4
3225,2
1544,1
4444,1
4237,1
3087,1
952,6
29,3
722,1
1898,2
4862,2
1647,2
1932,5
1606,2
1364,3
264,9
1771,3
5022,2
4393,1
2624,1
3795,2
5404,1
197,2
506,4
5886,1
5954,1
1290,4
1668,1
2041,1
2499,2
2620,1
2882,1
4342,1
510,7
5572,1
4560,4
61,2
51,4
2097,1
5950,1
230,6
696,7
1178,2
488,3
3197,1
1161,2
220,9
5040,5
4332,1
4402,1
611,1
2139,2
600,12
2262,3
2380,5
5713,1
2670,2
4929,1
4664,1
3616,1
112,9
6200,2
89,2
2244,4
899,2
1378,2
1233,1
1846,2
5376,2
4032,5
3276,6
1631,1
239,2
496,5
816,7
3515,1
54,8
4408,2
254,3
3477,1
5044,1
3636,1
1643,1
474,3
4655,1
144,12
2368,1
533,1
2407,1
3339,1
211,2
86,3
1375,2
1863,3
4272,1
2497,1
2675,1
6972,1
539,2
4518,1
6858,1
1185,2
3224,3
3107,1
6396,1
316,2
2424,2
675,6
749,1
297,4
5635,1
6453,1
66,7
1491,2
2000,5
2668,2
442,4
1515,1
3364,1
4712,2
1528,1
5880,3
5148,2
4014,1
5730,1
6641,1
932,1
2077,1
428,2
1781,1
2323,1
6270,1
5130,2
3152,1
481,1
1640,3
2109,1
1510,1
5136,1
6409,1
5405,1
7110,1
3904,1
5642,2
2052,5
1358,2
850,4
2987,1
1440,11
3864,4
1480,3
446,1
4086,1
4683,1
3248,4
6526,1
195,6
2889,1
2290,1
855,4
515,1
3792,2
312,9
448,7
1343,1
5697,1
6844,1
45,6
5772,1
779,1
2496,5
3807,1
3013,1
925,2
58,4
3375,3
4200,6
4526,1
5610,1
946,2
2090,4
1034,2
7347,1
4221,1
3344,3
3620,1
1845,2
4280,1
289,1
5025,1
1833,1
3495,1
4510,1
1674,4
3519,2
1890,8
4300,2
968,4
1100,6
200,9
1073,1
1784,1
2954,1
5875,1
1780,2
3186,2
1113,2
2156,4
2241,2
4212,3
4154,1
1398,1
7112,1
3562,1
1920,8
3717,1
1422,3
4564,1
452,2
3345,1
2167,1
1749,1
1864,1
1281,2
2640,8
3048,2
371,1
1976,4
395,1
800,7
206,3
3164,2
6944,2
4338,1
52,6
124,5
4396,1
1157,1
1582,2
3556,2
6930,1
4660,1
2187,2
2808,6
2378,1
2438,1
880,8
3708,1
5448,1
57,4
4959,1
1246,2
4972,1
924,9
1056,7
1807,1
5487,1
1869,1
4356,2
48,10
1392,6
2603,1
4446,3
2814,2
1265,3
724,1
1224,7
4825,1
1449,4
2786,1
3819,1
6231,1
3423,1
5125,1
1776,4
3528,5
920,6
524,1
6003,1
1147,1
2397,1
3885,1
1628,2
1239,2
1548,3
3979,1
4730,1
2400,8
5474,1
618,2
2373,1
6534,1
36,9
364,7
640,6
2445,1
1599,1
399,4
679,1
272,5
591,1
3575,1
5983,1
4720,1
3735,1
3798,1
1044,5
1886,1
2645,1
4290,3
4368,4
3760,2
464,5
2752,1
6210,2
6032,2
5232,1
3405,1
7230,1
4305,1
1435,1
576,9
664,2
1919,1
6324,1
3404,1
1908,3
688,3
2046,3
3810,2
772,1
2533,1
103,2
4309,1
5735,1
597,1
12,7
1417,1
3278,1
185,3
1330,4
3417,1
4422,1
159,3
892,1
819,4
602,2
3480,5
393,1
1572,1
3534,2
402,3
1245,2
565,1
2240,5
2034,2
2064,3
2684,2
4170,1
3427,1
4671,1
300,11
1462,1
2715,1
5970,1
5712,2
1112,1
1106,2
6075,2
3937,1
7719,1
828,6
7533,1
291,1
2548,4
4620,5
4485,1
4464,3
6831,1
756,11
225,7
44,6
2585,1
5350,1
731,1
1557,1
7006,1
535,1
961,1
5280,3
699,1
3886,1
889,1
420,14
1552,2
2725,1
3751,1
782,2
3069,1
1110,5
1460,2
1896,3
1950,6
1802,1
2040,7
2507,1
1043,1
228,8
4704,3
5150,1
5992,1
6110,1
3016,3
4898,1
2795,1
978,1
4592,1
1705,2
339,1
3104,1
1434,1
2626,2
775,3
1968,4
4944,1
3340,1
2405,1
4950,3
3145,1
2847,1
5122,1
